	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
33624	B9_spa_contigs_7846	16113	Low-quality	18.83	0	No
33625	B9_spa_contigs_7847	16110	Low-quality	35.77	0	No
33626	B9_spa_contigs_7848	16110	Low-quality	30.96	0	No
33627	B9_spa_contigs_7860	16088	Low-quality	38.29	0	No
33628	B9_spa_contigs_7861	16085	Low-quality	37.32	0	No
33629	B9_spa_contigs_7882	16042	Low-quality	30.84	0	No
33630	B9_spa_contigs_7884	16039	Low-quality	14.82	0	No
33631	B9_spa_contigs_7889	16032	Low-quality	38.15	0	No
33632	B9_spa_contigs_7895	16016	Low-quality	33.65	0	No
33633	B9_spa_contigs_7899	16013	Low-quality	14.1	0	No
33634	B9_spa_contigs_7912	15991	Low-quality	13.6	0	No
33635	B9_spa_contigs_7922	15968	Low-quality	40.76	0	No
33636	B9_spa_contigs_7924	15966	Low-quality	16.87	0	No
33637	B9_spa_contigs_7929	15958	Low-quality	40.08	0	No
33638	B9_spa_contigs_7941	15944	Low-quality	9.83	0	No
33639	B9_spa_contigs_7942	15943	Low-quality	3.74	0	No
33640	B9_spa_contigs_7958	15919	Low-quality	7	0	No
33641	B9_spa_contigs_7969	15891	Low-quality	17.89	0	No
33642	B9_spa_contigs_7988_1	14089	Low-quality	19.52	0	Yes
33643	B9_spa_contigs_7997	15851	Low-quality	46.37	0	No
33644	B9_spa_contigs_8	757492	High-quality	100	0	No
33645	B9_spa_contigs_8016	15820	Low-quality	8.09	0	No
33646	B9_spa_contigs_8017	15817	Low-quality	8.83	0	No
33647	B9_spa_contigs_8019	15817	Not-determined	0	0	No
33648	B9_spa_contigs_8026	15810	Low-quality	36.71	0	No
33649	B9_spa_contigs_8036	15787	Low-quality	23.06	0	No
33650	B9_spa_contigs_805_1	51509	Medium-quality	56.08	0	Yes
33651	B9_spa_contigs_8052	15759	Low-quality	40.3	0	No
33652	B9_spa_contigs_8058	15741	Low-quality	23.55	0	No
33653	B9_spa_contigs_8099	15679	Low-quality	10.63	0	No
33654	B9_spa_contigs_8101	15679	Low-quality	9.87	0	No
33655	B9_spa_contigs_8115	15665	Low-quality	34.98	0	No
33656	B9_spa_contigs_8128	15642	Low-quality	1.65	0	No
33657	B9_spa_contigs_8153	15614	Low-quality	35.89	0	No
33658	B9_spa_contigs_8159	15600	Low-quality	41.12	0	No
33659	B9_spa_contigs_8166	15588	Low-quality	38.97	0	No
33660	B9_spa_contigs_8175	15571	Low-quality	27.25	0	No
33661	B9_spa_contigs_8176	15570	Low-quality	8.84	0	No
33662	B9_spa_contigs_8178_1	9152	Low-quality	17.49	0	Yes
33663	B9_spa_contigs_818	73137	Low-quality	45.53	0	No
33664	B9_spa_contigs_8183	15566	Low-quality	36.49	0	No
33665	B9_spa_contigs_8189	15559	Low-quality	15.31	0	No
33666	B9_spa_contigs_8219	15529	Low-quality	31.14	0	No
33667	B9_spa_contigs_8229_1	5818	Low-quality	3.13	0	Yes
33668	B9_spa_contigs_8240	15507	Low-quality	14.77	0	No
33669	B9_spa_contigs_8251	15495	Low-quality	6.05	0	No
33670	B9_spa_contigs_8252	15495	Low-quality	39.01	0	No
33671	B9_spa_contigs_8256	15489	Low-quality	21.34	0	No
33672	B9_spa_contigs_8260	15481	Low-quality	10.32	0	No
33673	B9_spa_contigs_8265	15475	Low-quality	24.03	0	No
33674	B9_spa_contigs_8272	15461	Low-quality	24.57	0	No
33675	B9_spa_contigs_8274	15454	Low-quality	39.74	0	No
33676	B9_spa_contigs_8275	15453	Low-quality	22.36	0	No
33677	B9_spa_contigs_829	72493	Low-quality	32.83	0	No
33678	B9_spa_contigs_8290	15422	Low-quality	40.48	0	No
33679	B9_spa_contigs_8294	15419	Low-quality	1.28	0	No
33680	B9_spa_contigs_8299	15411	Low-quality	19.73	0	No
33681	B9_spa_contigs_8302	15411	Low-quality	7.2	0	No
33682	B9_spa_contigs_8313	15393	Low-quality	17.05	0	No
33683	B9_spa_contigs_832_1	43701	Medium-quality	73.62	0	Yes
33684	B9_spa_contigs_8321	15383	Low-quality	9.11	0	No
33685	B9_spa_contigs_8328	15371	Low-quality	8.65	0	No
33686	B9_spa_contigs_8329	15370	Low-quality	5.61	0	No
33687	B9_spa_contigs_8334	15364	Low-quality	35.24	0	No
33688	B9_spa_contigs_8336	15362	Low-quality	17.64	0	No
33689	B9_spa_contigs_8375	15303	Low-quality	13.23	0	No
33690	B9_spa_contigs_8393	15276	Low-quality	42.46	0	No
33691	B9_spa_contigs_8395	15273	Low-quality	41.65	0	No
33692	B9_spa_contigs_84_1	21020	Medium-quality	59	0	Yes
33693	B9_spa_contigs_8406	15257	Low-quality	39.1	0	No
33694	B9_spa_contigs_8429	15225	Low-quality	20.23	0	No
33695	B9_spa_contigs_843	71878	Medium-quality	81.64	0	No
33696	B9_spa_contigs_8436	15205	Low-quality	37.07	0	No
33697	B9_spa_contigs_8443	15197	Low-quality	35.81	0	No
33698	B9_spa_contigs_8446	15190	Low-quality	39.86	0	No
33699	B9_spa_contigs_845	71825	High-quality	100	0	No
33700	B9_spa_contigs_8456	15180	Low-quality	18.81	0	No
33701	B9_spa_contigs_8470	15168	Low-quality	16.85	0	No
33702	B9_spa_contigs_8479	15161	Low-quality	7.06	0	No
33703	B9_spa_contigs_8483	15152	Low-quality	11.16	0	No
33704	B9_spa_contigs_8488	15145	Low-quality	19.6	0	No
33705	B9_spa_contigs_8492	15139	Low-quality	40.09	0	No
33706	B9_spa_contigs_8503	15121	Low-quality	22.01	0	No
33707	B9_spa_contigs_8508	15117	Low-quality	31.01	0	No
33708	B9_spa_contigs_8516	15102	Low-quality	2.63	0	No
33709	B9_spa_contigs_8518	15101	Low-quality	17.92	0	No
33710	B9_spa_contigs_8520	15099	Low-quality	5.69	0	No
33711	B9_spa_contigs_8521	15099	Low-quality	9.64	0	No
33712	B9_spa_contigs_8523	15094	Low-quality	31.81	0	No
33713	B9_spa_contigs_8550	15056	Low-quality	13.91	0	No
33714	B9_spa_contigs_8578	15027	Low-quality	25.31	0	No
33715	B9_spa_contigs_858	71282	Medium-quality	80.18	0	No
33716	B9_spa_contigs_8581	15022	Low-quality	39.6	0	No
33717	B9_spa_contigs_8582	15022	Low-quality	38.19	0	No
33718	B9_spa_contigs_8594	15009	Low-quality	2.84	0	No
33719	B9_spa_contigs_8596	15008	Low-quality	9.64	0	No
33720	B9_spa_contigs_8600	15003	Low-quality	35.2	0	No
33721	B9_spa_contigs_8610	14993	Low-quality	39.61	0	No
33722	B9_spa_contigs_8611	14991	Low-quality	9.34	0	No
33723	B9_spa_contigs_8614	14988	Low-quality	22.96	0	No
33724	B9_spa_contigs_8624	14976	Low-quality	14.04	0	No
33725	B9_spa_contigs_8631	14955	Low-quality	31.44	0	No
33726	B9_spa_contigs_8640	14943	Low-quality	7.44	0	No
33727	B9_spa_contigs_8648	14934	Low-quality	38.65	0	No
33728	B9_spa_contigs_8653	14929	Low-quality	2.71	0	No
33729	B9_spa_contigs_8675	14902	Low-quality	7.01	0	No
33730	B9_spa_contigs_8679	14890	Low-quality	9.63	0	No
33731	B9_spa_contigs_8682	14887	Low-quality	17.11	0	No
33732	B9_spa_contigs_8687	14882	Low-quality	7.74	0	No
33733	B9_spa_contigs_869	70589	High-quality	99.37	0	No
33734	B9_spa_contigs_8703	14861	Low-quality	8.51	0	No
33735	B9_spa_contigs_8740	14816	Low-quality	24.12	0	No
33736	B9_spa_contigs_8743	14814	Low-quality	18.35	0	No
33737	B9_spa_contigs_8752	14805	Low-quality	33.21	0	No
33738	B9_spa_contigs_8766	14792	Not-determined	0	0	No
33739	B9_spa_contigs_8767	14791	Low-quality	31.07	0	No
33740	B9_spa_contigs_8802	14736	Low-quality	22.11	0	No
33741	B9_spa_contigs_8812	14731	Low-quality	6.96	0	No
33742	B9_spa_contigs_8825	14714	Low-quality	36.12	0	No
33743	B9_spa_contigs_8862	14669	Low-quality	19.41	0	No
33744	B9_spa_contigs_8877	14654	Low-quality	18.58	0	No
33745	B9_spa_contigs_8879	14654	Low-quality	2.92	0	No
33746	B9_spa_contigs_8889	14645	Low-quality	31.08	0	No
33747	B9_spa_contigs_8891	14645	Low-quality	9.42	0	No
33748	B9_spa_contigs_8894	14640	Low-quality	10.39	0	No
33749	B9_spa_contigs_8905	14624	Low-quality	20.18	0	No
33750	B9_spa_contigs_8907	14617	Low-quality	14.07	0	No
33751	B9_spa_contigs_8938	14582	Low-quality	21.26	0	No
33752	B9_spa_contigs_8946	14577	Low-quality	28.53	0	No
33753	B9_spa_contigs_895	69487	Medium-quality	68.96	0	No
33754	B9_spa_contigs_8953	14572	Low-quality	10.55	0	No
33755	B9_spa_contigs_8957	14567	Low-quality	4.3	0	No
33756	B9_spa_contigs_8958	14566	Low-quality	0.71	0	No
33757	B9_spa_contigs_8964	14555	Low-quality	6.36	0	No
33758	B9_spa_contigs_8972	14546	Low-quality	8.12	0	No
33759	B9_spa_contigs_8977	14541	Low-quality	19.55	0	No
33760	B9_spa_contigs_8993	14515	Low-quality	18.94	0	No
33761	B9_spa_contigs_8995	14510	Low-quality	12.91	0	No
33762	B9_spa_contigs_9003	14503	Low-quality	19.72	0	No
33763	B9_spa_contigs_9004	14502	Low-quality	34.17	0	No
33764	B9_spa_contigs_9018	14491	Low-quality	20.55	0	No
33765	B9_spa_contigs_9023	14489	Low-quality	22.94	0	No
33766	B9_spa_contigs_9038	14478	Low-quality	43.07	0	No
33767	B9_spa_contigs_9066	14444	Low-quality	33.35	0	No
33768	B9_spa_contigs_9075	14441	Low-quality	38.14	0	No
33769	B9_spa_contigs_9100	14409	Low-quality	16.31	0	No
33770	B9_spa_contigs_9101	14404	Low-quality	23.77	0	No
33771	B9_spa_contigs_9103	14402	Low-quality	30.18	0	No
33772	B9_spa_contigs_9110	14390	Low-quality	35.94	0	No
33773	B9_spa_contigs_9117	14381	Low-quality	29.75	0	No
33774	B9_spa_contigs_9120	14376	Low-quality	20.75	0	No
33775	B9_spa_contigs_9126	14370	Low-quality	18.4	0	No
33776	B9_spa_contigs_913	68706	Medium-quality	74.07	0	No
33777	B9_spa_contigs_9137	14363	Low-quality	21.3	0	No
33778	B9_spa_contigs_9147	14353	Not-determined	0	0	No
33779	B9_spa_contigs_9149	14350	Low-quality	2.63	0	No
33780	B9_spa_contigs_9165	14331	Low-quality	16.48	0	No
33781	B9_spa_contigs_9169	14329	Low-quality	13.19	0	No
33782	B9_spa_contigs_9182	14308	Low-quality	17.52	0	No
33783	B9_spa_contigs_9184	14306	Low-quality	6.15	0	No
33784	B9_spa_contigs_9193	14290	Low-quality	20.53	0	No
33785	B9_spa_contigs_9201	14283	Low-quality	2.68	0	No
33786	B9_spa_contigs_9202	14279	Low-quality	19.57	0	No
33787	B9_spa_contigs_9211	14265	Low-quality	18.61	0	No
33788	B9_spa_contigs_9212	14264	Low-quality	0.71	0	No
33789	B9_spa_contigs_9213	14263	Low-quality	4.26	0	No
33790	B9_spa_contigs_9218	14261	Low-quality	19.08	0	No
33791	B9_spa_contigs_9219	14258	Low-quality	5.7	0	No
33792	B9_spa_contigs_9239	14234	Low-quality	9.54	0	No
33793	B9_spa_contigs_9245	14226	Low-quality	9.16	0	No
33794	B9_spa_contigs_9250	14214	Low-quality	29.38	0	No
33795	B9_spa_contigs_927	68150	Low-quality	30.91	0	No
33796	B9_spa_contigs_9271	14195	Low-quality	4.74	0	No
33797	B9_spa_contigs_9272	14193	Low-quality	19.75	0	No
33798	B9_spa_contigs_9274	14189	Low-quality	7.98	0	No
33799	B9_spa_contigs_9277	14182	Low-quality	19.6	0	No
33800	B9_spa_contigs_9299	14161	Low-quality	1.14	0	No
33801	B9_spa_contigs_9302	14154	Low-quality	27	0	No
33802	B9_spa_contigs_9309	14149	Low-quality	33.08	0	No
33803	B9_spa_contigs_9315	14142	Low-quality	29.88	0	No
33804	B9_spa_contigs_9322	14134	Low-quality	16.32	0	No
33805	B9_spa_contigs_933	68001	Medium-quality	86.34	0	No
33806	B9_spa_contigs_9335	14121	Low-quality	21.87	0	No
33807	B9_spa_contigs_9350	14101	Low-quality	13.32	0	No
33808	B9_spa_contigs_9378	14063	Low-quality	23.93	0	No
33809	B9_spa_contigs_9380	14061	Low-quality	14.73	0	No
33810	B9_spa_contigs_94	214010	High-quality	100	0	No
33811	B9_spa_contigs_9408	14027	Low-quality	2.43	0	No
33812	B9_spa_contigs_9430	14000	Low-quality	21.2	0	No
33813	B9_spa_contigs_9438	13990	Low-quality	6.85	0	No
33814	B9_spa_contigs_944	67278	High-quality	100	0	No
33815	B9_spa_contigs_9442_1	11849	Low-quality	28.37	0	Yes
33816	B9_spa_contigs_9443	13984	Low-quality	44.06	0	No
33817	B9_spa_contigs_9452	13975	Low-quality	41.59	0	No
33818	B9_spa_contigs_9455	13972	Low-quality	10.98	0	No
33819	B9_spa_contigs_946	67224	Low-quality	29.33	0	No
33820	B9_spa_contigs_9468	13960	Low-quality	21.36	0	No
33821	B9_spa_contigs_9469	13959	Low-quality	18.72	0	No
33822	B9_spa_contigs_9471	13956	Low-quality	29.43	0	No
33823	B9_spa_contigs_949	67039	Medium-quality	87.12	0	No
33824	B9_spa_contigs_9490	13933	Low-quality	14.49	0	No
33825	B9_spa_contigs_9503	13918	Low-quality	29.24	0	No
33826	B9_spa_contigs_9511	13906	Low-quality	16.73	0	No
33827	B9_spa_contigs_952	66982	High-quality	100	0	No
33828	B9_spa_contigs_954	66769	Medium-quality	70.47	0	No
33829	B9_spa_contigs_9542	13871	Low-quality	29.37	0	No
33830	B9_spa_contigs_9551	13864	Low-quality	28.2	0	No
33831	B9_spa_contigs_9577	13835	Low-quality	8.64	0	No
33832	B9_spa_contigs_9580	13834	Not-determined	0	0	No
33833	B9_spa_contigs_960	66619	Medium-quality	81.09	0	No
33834	B9_spa_contigs_9604	13801	Low-quality	19.85	0	No
33835	B9_spa_contigs_9610	13798	Low-quality	2.13	0	No
33836	B9_spa_contigs_9620	13786	Low-quality	1.82	0	No
33837	B9_spa_contigs_9622	13784	Low-quality	11.3	0	No
33838	B9_spa_contigs_9628	13777	Low-quality	24.31	0	No
33839	B9_spa_contigs_9637	13764	Low-quality	8.18	0	No
33840	B9_spa_contigs_9641	13762	Low-quality	17.7	0	No
33841	B9_spa_contigs_9643_1	12976	Low-quality	2.16	0	Yes
33842	B9_spa_contigs_9667	13725	Low-quality	20.7	0	No
33843	B9_spa_contigs_9668	13725	Low-quality	30.25	0	No
33844	B9_spa_contigs_9679	13712	Low-quality	8.63	0	No
33845	B9_spa_contigs_9690	13701	Low-quality	2.71	0	No
33846	B9_spa_contigs_9699	13690	Low-quality	21.41	0	No
33847	B9_spa_contigs_9757	13626	Low-quality	29.01	0	No
33848	B9_spa_contigs_976	65950	High-quality	100	0	No
33849	B9_spa_contigs_9764	13620	Low-quality	19.71	0	No
33850	B9_spa_contigs_9787	13601	Low-quality	3.66	0	No
33851	B9_spa_contigs_980	65729	High-quality	95.57	0	No
33852	B9_spa_contigs_981	65684	Complete	100	0	No
33853	B9_spa_contigs_9810	13567	Low-quality	12.04	0	No
33854	B9_spa_contigs_982	65674	Medium-quality	73.29	0	No
33855	B9_spa_contigs_9820	13557	Low-quality	32.24	0	No
33856	B9_spa_contigs_9833	13541	Low-quality	38.64	0	No
33857	B9_spa_contigs_9845	13534	Low-quality	21.21	0	No
33858	B9_spa_contigs_9846	13532	Low-quality	5.29	0	No
33859	B9_spa_contigs_985	65638	High-quality	92.51	0	No
33860	B9_spa_contigs_9860	13519	Low-quality	8.84	0	No
33861	B9_spa_contigs_9863	13517	Low-quality	6.53	0	No
33862	B9_spa_contigs_9892	13484	Low-quality	18.32	0	No
33863	B9_spa_contigs_9898	13481	Low-quality	25.72	0	No
33864	B9_spa_contigs_990	65386	Low-quality	48.15	0	No
33865	B9_spa_contigs_9909	13474	Low-quality	6.53	0	No
33866	B9_spa_contigs_9923	13455	Low-quality	20.13	0	No
33867	B9_spa_contigs_9928	13451	Low-quality	19.42	0	No
33868	B9_spa_contigs_9930	13450	Low-quality	20.51	0	No
33869	B9_spa_contigs_9932	13446	Low-quality	2.55	0	No
33870	B9_spa_contigs_9937	13432	Low-quality	28.56	0	No
33871	B9_spa_contigs_994	65219	Medium-quality	71.01	0	No
33872	B9_spa_contigs_9948_1	9685	Low-quality	17.19	0	Yes
33873	B9_spa_contigs_9982	13387	Low-quality	18.67	0	No
33874	B9_spa_contigs_9987	13382	Low-quality	8.55	0	No
33875	B9_spa_contigs_9995	13373	Low-quality	7.53	0	No
33876	B9_spa_contigs_9998	13369	Low-quality	19.87	0	No
33877	C1_spa_contigs_10026	7613	Low-quality	2.93	0	No
33878	C1_spa_contigs_10039	7607	Low-quality	4.21	0	No
33879	C1_spa_contigs_10069	7596	Low-quality	5.11	0	No
33880	C1_spa_contigs_10081	7591	Low-quality	19.01	0	No
33881	C1_spa_contigs_10257	7527	Low-quality	14.38	0	No
33882	C1_spa_contigs_10271	7521	Low-quality	10.84	0	No
33883	C1_spa_contigs_10286	7515	Low-quality	1.87	0	No
33884	C1_spa_contigs_10294	7512	Low-quality	13.26	0	No
33885	C1_spa_contigs_10324	7500	Low-quality	3.53	0	No
33886	C1_spa_contigs_10366	7487	Low-quality	8.69	0	No
33887	C1_spa_contigs_10368	7486	Low-quality	15	0	No
33888	C1_spa_contigs_10388	7478	Low-quality	15.03	0	No
33889	C1_spa_contigs_10421	7468	Low-quality	15.43	0	No
33890	C1_spa_contigs_10439	7461	Low-quality	12.37	0	No
33891	C1_spa_contigs_10537	7429	Low-quality	16.67	0	No
33892	C1_spa_contigs_10634	7397	Low-quality	8.6	0	No
33893	C1_spa_contigs_106776	2322	Low-quality	4.89	0	No
33894	C1_spa_contigs_1076	20214	Low-quality	29.59	0	No
33895	C1_spa_contigs_10774_1	5227	Low-quality	3.77	0	Yes
33896	C1_spa_contigs_10787	7352	Low-quality	13.44	0	No
33897	C1_spa_contigs_10790	7352	Low-quality	7.52	0	No
33898	C1_spa_contigs_10841	7333	Low-quality	19.22	0	No
33899	C1_spa_contigs_1085	20120	Low-quality	18.38	0	No
33900	C1_spa_contigs_10881	7318	Low-quality	3.37	0	No
33901	C1_spa_contigs_10925	7309	Low-quality	1.28	0	No
33902	C1_spa_contigs_10937	7306	Low-quality	13.12	0	No
33903	C1_spa_contigs_10961	7296	Low-quality	8.19	0	No
33904	C1_spa_contigs_11026	7279	Low-quality	1.3	0	No
33905	C1_spa_contigs_11048	7272	Low-quality	14.49	0	No
33906	C1_spa_contigs_11070	7265	Medium-quality	73.75	0	No
33907	C1_spa_contigs_110975	2275	Low-quality	29.96	0	No
33908	C1_spa_contigs_1117	19810	Low-quality	20.4	0	No
33909	C1_spa_contigs_11184	7230	Low-quality	10.94	0	No
33910	C1_spa_contigs_1125	19712	Low-quality	47.27	0	No
33911	C1_spa_contigs_11269	7203	Low-quality	10.51	0	No
33912	C1_spa_contigs_11286	7198	Low-quality	12.02	0	No
33913	C1_spa_contigs_11296	7195	Low-quality	2.01	0	No
33914	C1_spa_contigs_11311	7191	Low-quality	8.17	0	No
33915	C1_spa_contigs_11337	7185	Medium-quality	78.38	0	No
33916	C1_spa_contigs_11366	7176	Low-quality	6.12	0	No
33917	C1_spa_contigs_114097	2241	Low-quality	4.66	0	No
33918	C1_spa_contigs_1141	19657	Low-quality	30.23	0	No
33919	C1_spa_contigs_114862	2233	Low-quality	4.65	0	No
33920	C1_spa_contigs_11500	7138	Low-quality	42.99	0	No
33921	C1_spa_contigs_11509	7135	Low-quality	4.4	0	No
33922	C1_spa_contigs_11514	7134	Low-quality	11.23	0	No
33923	C1_spa_contigs_11530	7130	Low-quality	47.8	0	No
33924	C1_spa_contigs_11562	7120	Low-quality	8.29	0	No
33925	C1_spa_contigs_11565	7118	Low-quality	4.59	0	No
33926	C1_spa_contigs_116	47329	Medium-quality	79.73	0	No
33927	C1_spa_contigs_11643	7098	Low-quality	9.17	0	No
33928	C1_spa_contigs_11673	7090	Low-quality	11.94	0	No
33929	C1_spa_contigs_11738	7071	Low-quality	5.77	0	No
33930	C1_spa_contigs_11764_1	6043	Low-quality	17.23	0	Yes
33931	C1_spa_contigs_11772_1	5076	Low-quality	5.7	0	Yes
33932	C1_spa_contigs_11816	7050	Low-quality	19.94	0	No
33933	C1_spa_contigs_11835	7045	Low-quality	11.87	0	No
33934	C1_spa_contigs_11863	7036	Low-quality	4.21	0	No
33935	C1_spa_contigs_11902	7027	Low-quality	3.46	0	No
33936	C1_spa_contigs_1194	19250	Low-quality	17.33	0	No
33937	C1_spa_contigs_12039	6993	Low-quality	9.37	0	No
33938	C1_spa_contigs_12057	6987	Low-quality	14.29	0	No
33939	C1_spa_contigs_1215	19145	Low-quality	33.23	0	No
33940	C1_spa_contigs_12155_1	5621	Low-quality	3.08	0	Yes
33941	C1_spa_contigs_12158_1	5897	Low-quality	12.41	0	Yes
33942	C1_spa_contigs_12160	6960	Low-quality	15.29	0	No
33943	C1_spa_contigs_12174	6957	Low-quality	7.17	0	No
33944	C1_spa_contigs_12185	6954	Low-quality	5.21	0	No
33945	C1_spa_contigs_12198	6951	Low-quality	11.61	0	No
33946	C1_spa_contigs_12226	6944	Low-quality	15.09	0	No
33947	C1_spa_contigs_1224	19064	Low-quality	23.6	0	No
33948	C1_spa_contigs_1226	19053	Low-quality	39.98	0	No
33949	C1_spa_contigs_12334	6918	Low-quality	16.46	0	No
33950	C1_spa_contigs_1234	19021	Medium-quality	54.85	0	No
33951	C1_spa_contigs_12345	6915	Low-quality	3.44	0	No
33952	C1_spa_contigs_12355	6913	Low-quality	9.57	0	No
33953	C1_spa_contigs_12357	6913	Low-quality	8.22	0	No
33954	C1_spa_contigs_12367	6911	Low-quality	4.65	0	No
33955	C1_spa_contigs_12388	6905	Low-quality	18.47	0	No
33956	C1_spa_contigs_12392	6904	Low-quality	8.45	0	No
33957	C1_spa_contigs_12470	6882	Low-quality	23.05	0	No
33958	C1_spa_contigs_125	46513	Medium-quality	53.09	0	No
33959	C1_spa_contigs_12512	6867	Low-quality	11.89	0	No
33960	C1_spa_contigs_12543_1	5788	Low-quality	12.97	0	Yes
33961	C1_spa_contigs_12563	6856	Low-quality	15.42	0	No
33962	C1_spa_contigs_12572	6853	Low-quality	2.44	0	No
33963	C1_spa_contigs_12606	6845	Low-quality	10.23	0	No
33964	C1_spa_contigs_12616	6843	Low-quality	15.13	0	No
33965	C1_spa_contigs_12663	6832	Low-quality	20.82	0	No
33966	C1_spa_contigs_12667	6830	Low-quality	6.96	0	No
33967	C1_spa_contigs_12684	6825	Low-quality	1.81	0	No
33968	C1_spa_contigs_12784	6804	Low-quality	2.45	0	No
33969	C1_spa_contigs_12790	6803	Low-quality	7.86	0	No
33970	C1_spa_contigs_12800	6801	Low-quality	4.33	0	No
33971	C1_spa_contigs_12801	6801	Low-quality	5.63	0	No
33972	C1_spa_contigs_12882	6779	Low-quality	1.36	0	No
33973	C1_spa_contigs_12889	6778	Low-quality	5.57	0	No
33974	C1_spa_contigs_12957	6765	Low-quality	12.83	0	No
33975	C1_spa_contigs_13026	6750	Low-quality	9.52	0	No
33976	C1_spa_contigs_13043	6748	Low-quality	16.17	0	No
33977	C1_spa_contigs_13106	6732	Low-quality	5.88	0	No
33978	C1_spa_contigs_13184	6713	Low-quality	10.33	0	No
33979	C1_spa_contigs_13205	6707	Low-quality	11.68	0	No
33980	C1_spa_contigs_13260	6694	Low-quality	6.19	0	No
33981	C1_spa_contigs_13296	6684	Low-quality	2.92	0	No
33982	C1_spa_contigs_133579	2055	Low-quality	37.08	0	No
33983	C1_spa_contigs_13362	6672	Low-quality	4.53	0	No
33984	C1_spa_contigs_13391	6667	Low-quality	2.21	0	No
33985	C1_spa_contigs_1345	18404	Low-quality	34.59	0	No
33986	C1_spa_contigs_13523	6634	Low-quality	17.2	0	No
33987	C1_spa_contigs_13619	6612	Low-quality	17.37	0	No
33988	C1_spa_contigs_13646	6607	Low-quality	7.04	0	No
33989	C1_spa_contigs_13713	6592	Low-quality	2.38	0	No
33990	C1_spa_contigs_13740	6583	Low-quality	9.23	0	No
33991	C1_spa_contigs_13766	6578	Low-quality	15.06	0	No
33992	C1_spa_contigs_1383	18155	Low-quality	10.4	0	No
33993	C1_spa_contigs_13845_1	5792	Low-quality	9.67	0	Yes
33994	C1_spa_contigs_13938	6538	Low-quality	9.72	0	No
33995	C1_spa_contigs_13981	6529	Low-quality	14.35	0	No
33996	C1_spa_contigs_13988	6527	Low-quality	7.33	0	No
33997	C1_spa_contigs_14097	6504	Low-quality	14	0	No
33998	C1_spa_contigs_14129_1	5229	Low-quality	3.43	0	Yes
33999	C1_spa_contigs_14175	6488	Low-quality	4.76	0	No
34000	C1_spa_contigs_14232	6477	Low-quality	12.86	0	No
34001	C1_spa_contigs_14294	6463	Low-quality	10.2	0	No
34002	C1_spa_contigs_14316	6459	Low-quality	0.7	0	No
34003	C1_spa_contigs_14337	6455	Low-quality	9.62	0	No
34004	C1_spa_contigs_14343	6454	Low-quality	12.55	0	No
34005	C1_spa_contigs_1440	17881	Low-quality	32.06	0	No
34006	C1_spa_contigs_14415	6443	Low-quality	13.76	0	No
34007	C1_spa_contigs_14458	6433	Low-quality	6.12	0	No
34008	C1_spa_contigs_14488	6428	Low-quality	11.1	0	No
34009	C1_spa_contigs_14495	6426	Low-quality	10.82	0	No
34010	C1_spa_contigs_14504	6425	Low-quality	9.96	0	No
34011	C1_spa_contigs_14522	6423	Low-quality	8.87	0	No
34012	C1_spa_contigs_14553	6417	Low-quality	11.51	0	No
34013	C1_spa_contigs_14614	6402	Low-quality	6.17	0	No
34014	C1_spa_contigs_14624	6399	Low-quality	13.32	0	No
34015	C1_spa_contigs_14631	6398	Low-quality	13.76	0	No
34016	C1_spa_contigs_14635	6397	Low-quality	9.43	0	No
34017	C1_spa_contigs_14664	6388	Low-quality	10.67	0	No
34018	C1_spa_contigs_14666	6388	Low-quality	1.99	0	No
34019	C1_spa_contigs_14694	6384	Low-quality	1.15	0	No
34020	C1_spa_contigs_14889	6342	Low-quality	1.73	0	No
34021	C1_spa_contigs_14915	6339	Low-quality	13.41	0	No
34022	C1_spa_contigs_14934	6334	Low-quality	12.92	0	No
34023	C1_spa_contigs_15032	6316	Low-quality	4.06	0	No
34024	C1_spa_contigs_15118_1	5889	Low-quality	15.04	0	Yes
34025	C1_spa_contigs_15164	6294	Low-quality	11.33	0	No
34026	C1_spa_contigs_15220	6284	Low-quality	3.92	0	No
34027	C1_spa_contigs_15235	6282	Low-quality	10.2	0	No
34028	C1_spa_contigs_15258_1	5159	Low-quality	10.26	0	Yes
34029	C1_spa_contigs_15382	6255	Low-quality	4.75	0	No
34030	C1_spa_contigs_15397	6252	Low-quality	10.6	0	No
34031	C1_spa_contigs_15407	6250	Low-quality	5.68	0	No
34032	C1_spa_contigs_15449	6242	Low-quality	8.57	0	No
34033	C1_spa_contigs_15482	6237	Low-quality	4.79	0	No
34034	C1_spa_contigs_15561	6223	Low-quality	7.19	0	No
34035	C1_spa_contigs_15577	6219	Low-quality	4.63	0	No
34036	C1_spa_contigs_15613	6213	Low-quality	3.98	0	No
34037	C1_spa_contigs_15650	6207	Low-quality	3.64	0	No
34038	C1_spa_contigs_15765	6185	Low-quality	10.25	0	No
34039	C1_spa_contigs_15793	6179	Low-quality	4.14	0	No
34040	C1_spa_contigs_1592	17107	Low-quality	6.65	0	No
34041	C1_spa_contigs_15967	6146	Low-quality	15.01	0	No
34042	C1_spa_contigs_16123	6120	Low-quality	10.22	0	No
34043	C1_spa_contigs_16128	6119	Low-quality	10.29	0	No
34044	C1_spa_contigs_16155	6115	Low-quality	15.31	0	No
34045	C1_spa_contigs_16159	6114	Low-quality	13.26	0	No
